tau,s_tmp,cash,delta,pv,r_for,q,PL
0_1-th Autocalled,300.71,1.01989,0,1.023,,,-0.00310809
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,323.755,1.02188,0,1.023,,,-0.00112184
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,356.909,1.02248,0,1.023,,,-0.000522045
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,323.454,1.02008,0,1.023,,,-0.0029239
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,299.541,1.04334,0,1.046,,,-0.00266156
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,362.493,1.02318,0,1.023,,,0.000175261
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,112.218,0.00119301,0.00336451,0.377559,,,0.00119301
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,329.558,1.0249,0,1.023,,,0.001899
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,323.087,1.04461,0,1.046,,,-0.00138903
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,282.505,1.87648,-0.00285547,1.069,,,0.000794308
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,298.498,1.75381,-0.00237941,1.046,,,-0.0024426
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,316.956,1.0235,0,1.023,,,0.000503724
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,317.181,1.04788,0,1.046,,,0.00187584
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.334,1.02308,0,1.023,,,7.55151e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,371.501,1.02539,0,1.023,,,0.00238762
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.245,1.02078,0,1.023,,,-0.0022185
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,285.85,1.09383,0,1.092,,,0.00182916
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,313.007,1.02396,0,1.023,,,0.00096426
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,309.747,1.04399,0,1.046,,,-0.00201113
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,288.492,1.06845,0,1.069,,,-0.000546916
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.946,1.02304,0,1.023,,,3.83963e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.636,1.02344,0,1.023,,,0.000437079
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,149.459,-0.0108628,0.00336451,0.502856,,,-0.0108628
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,304.804,1.06284,0,1.069,,,-0.00616384
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.799,1.0198,0,1.023,,,-0.00319869
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,347.503,1.02244,0,1.023,,,-0.000562536
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,324.448,1.04579,0,1.046,,,-0.000205673
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,287.61,1.08836,0,1.092,,,-0.00363757
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.55,1.02624,0,1.023,,,0.00324027
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,326.573,1.02164,0,1.023,,,-0.00135819
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.746,1.02395,0,1.023,,,0.000949808
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.036,1.01974,0,1.023,,,-0.00325891
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.441,1.02328,0,1.023,,,0.00028034
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,326.428,1.06453,0,1.069,,,-0.00447471
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,283.209,1.9589,-0.00314982,1.069,,,-0.00215657
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,338.423,1.06438,0,1.069,,,-0.00461706
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.242,1.02284,0,1.023,,,-0.000163163
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,317.757,1.0256,0,1.023,,,0.00259606
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,311.419,1.01661,0,1.023,,,-0.00638959
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,167.523,-0.0413528,0.00336451,0.563633,,,-0.0413528
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,305.739,1.07318,0,1.069,,,0.00418262
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,309.228,1.0722,0,1.069,,,0.00319549
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,172.234,-0.0142201,0.00336451,0.579485,,,-0.0142201
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,136.074,-0.0115532,0.00336451,0.457823,,,-0.0115532
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,127.419,-0.00550476,0.00336451,0.428703,,,-0.00550476
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,323.956,1.02096,0,1.023,,,-0.00203962
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,152.62,-0.0226514,0.00336451,0.513492,,,-0.0226514
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,313.476,1.04633,0,1.046,,,0.000326311
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,292.168,1.07,0,1.069,,,0.000995492
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,301.514,1.04437,0,1.046,,,-0.00162623
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.803,1.02375,0,1.023,,,0.000753861
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,324.26,1.02231,0,1.023,,,-0.00069083
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,153.969,0.0102616,0.00336451,0.518032,,,0.0102616
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,319.751,1.04453,0,1.046,,,-0.00147434
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,392.449,1.02572,0,1.023,,,0.00271963
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,298.664,1.75919,-0.00237941,1.046,,,0.00254388
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,252.521,1.12907,0,1.138,,,-0.00892989
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,341.222,1.07287,0,1.069,,,0.00387246
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,254.142,1.11971,0,1.138,,,-0.0182934
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,343.441,1.04818,0,1.046,,,0.00217613
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,309.418,1.04408,0,1.046,,,-0.00191898
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,219.177,1.14198,0,1.138,,,0.0039837
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.946,1.02606,0,1.023,,,0.00305893
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,305.663,1.04146,0,1.046,,,-0.00453898
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,309.738,1.03996,0,1.046,,,-0.00604293
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,332.622,1.0239,0,1.023,,,0.000901869
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,193.558,1.10795,0,1.138,,,-0.030051
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.791,1.02341,0,1.023,,,0.000405526
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.524,1.02515,0,1.023,,,0.00215354
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.709,1.0229,0,1.023,,,-9.88688e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,417.464,1.02351,0,1.023,,,0.000511189
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,290.134,1.07975,0,1.092,,,-0.0122507
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,339.84,1.04627,0,1.046,,,0.000270686
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,310.585,1.04453,0,1.046,,,-0.00146717
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,138.537,-0.00169213,0.00336451,0.466109,,,-0.00169213
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,307.092,1.11252,0,1.115,,,-0.00248382
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,364.605,1.02628,0,1.023,,,0.00327574
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,280.035,1.12445,0,1.115,,,0.00945256
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,333.666,1.02159,0,1.023,,,-0.00140847
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.963,1.19312,-0.000548273,1.023,,,0.00620361
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,297.629,1.07665,0,1.069,,,0.00764557
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.122,1.02104,0,1.023,,,-0.00195724
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.557,1.0214,0,1.023,,,-0.00159813
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.158,1.02224,0,1.023,,,-0.000763767
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,283.984,2.56447,-0.00516485,1.092,,,0.00572962
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,334.424,1.02074,0,1.023,,,-0.00226389
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,316.863,1.02342,0,1.023,,,0.000423832
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,315.734,1.02299,0,1.023,,,-1.43088e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,325.417,1.02355,0,1.023,,,0.000551341
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,105.524,0.00402808,0.00336451,0.355036,,,0.00402808
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,308.669,1.02312,0,1.023,,,0.00012215
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,322.837,1.02337,0,1.023,,,0.0003694
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,232.361,1.15312,0,1.138,,,0.0151152
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,316.916,1.02303,0,1.023,,,3.11293e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,299.477,1.04724,0,1.046,,,0.00123634
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,305.45,1.02118,0,1.023,,,-0.00182053
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.918,1.02407,0,1.023,,,0.00106513
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,241.692,1.1386,0,1.138,,,0.000602842
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.852,1.01916,0,1.023,,,-0.00383594
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,324.25,1.02185,0,1.023,,,-0.00114799
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,301.905,1.04337,0,1.046,,,-0.0026333
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,166.816,-0.0242947,0.00336451,0.561256,,,-0.0242947
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,324.915,1.04901,0,1.046,,,0.00301296
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.959,1.02075,0,1.023,,,-0.00224977
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,324.61,1.04454,0,1.046,,,-0.00146101
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.519,1.02184,0,1.023,,,-0.00116194
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.582,1.02249,0,1.023,,,-0.000512633
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,332.685,1.02652,0,1.023,,,0.00351828
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,333.357,1.02668,0,1.023,,,0.00367503
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,344.458,1.02381,0,1.023,,,0.000810382
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,242.75,1.12345,0,1.138,,,-0.0145527
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.584,1.01899,0,1.023,,,-0.00401344
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,315.585,1.06783,0,1.069,,,-0.00117401
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,226.498,1.11478,0,1.138,,,-0.023222
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,200.073,1.11721,0,1.138,,,-0.0207861
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.404,1.02376,0,1.023,,,0.000757172
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.934,1.02274,0,1.023,,,-0.000260098
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.184,1.02519,0,1.023,,,0.00218681
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.772,1.02521,0,1.023,,,0.00221265
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,214.35,0.00266575,0.00336451,0.721183,,,0.00266575
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,308.743,1.06468,0,1.069,,,-0.00431649
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.426,1.0202,0,1.023,,,-0.00279994
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,122.89,-0.00382847,0.00336451,0.413464,,,-0.00382847
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,328.982,1.04521,0,1.046,,,-0.000794977
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,190.377,1.14937,0,1.138,,,0.0113685
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,162.537,-0.00870957,0.00336451,0.546857,,,-0.00870957
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,455.789,1.02079,0,1.023,,,-0.00221355
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,319.791,1.04795,0,1.046,,,0.00195045
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,319.809,1.02268,0,1.023,,,-0.000315768
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,348.364,1.05169,0,1.046,,,0.00568761
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,298.087,1.18897,-0.000548273,1.023,,,0.00254023
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,309.265,1.02308,0,1.023,,,8.48132e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,308.179,1.04053,0,1.046,,,-0.00547344
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,344.015,1.02208,0,1.023,,,-0.000918613
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,287.92,1.13844,0,1.138,,,0.000435723
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,312.874,1.02436,0,1.023,,,0.00135671
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,319.172,1.02306,0,1.023,,,5.88469e-05
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,209.442,1.11142,0,1.138,,,-0.0265752
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,310.896,1.04434,0,1.046,,,-0.0016627
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,301.766,1.02609,0,1.023,,,0.00309497
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,305.42,1.04616,0,1.046,,,0.000156388
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,237.436,1.12915,0,1.138,,,-0.00885355
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,305.224,1.04349,0,1.046,,,-0.00250642
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,222.396,1.12635,0,1.138,,,-0.0116528
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,299.678,1.02125,0,1.023,,,-0.0017533
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,180.515,-0.0125175,0.00336451,0.607344,,,-0.0125175
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,331.035,1.02277,0,1.023,,,-0.000227731
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.232,1.02242,0,1.023,,,-0.000575227
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,187.705,1.1594,0,1.138,,,0.0214022
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,227.589,1.13081,0,1.138,,,-0.00719123
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,303.439,1.02188,0,1.023,,,-0.00111553
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.997,1.02091,0,1.023,,,-0.00209061
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,311.713,1.02437,0,1.023,,,0.00136659
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,306.526,1.0241,0,1.023,,,0.00110159
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.709,1.02528,0,1.023,,,0.00228153
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,345.974,1.02285,0,1.023,,,-0.000149905
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,242.915,1.1495,0,1.138,,,0.0115021
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,310.801,1.02435,0,1.023,,,0.00135354
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,297.511,1.06212,0,1.069,,,-0.00687879
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,241.81,1.1576,0,1.138,,,0.0196007
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,187.184,1.12976,0,1.138,,,-0.00824443
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,367.589,1.02496,0,1.023,,,0.00195862
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,300.963,1.04827,0,1.046,,,0.00226934
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,320.022,1.04326,0,1.046,,,-0.00274472
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,213.043,-0.00571022,0.00336451,0.716787,,,-0.00571022
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,307.321,1.02132,0,1.023,,,-0.00168148
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.806,1.02193,0,1.023,,,-0.00106832
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,182.257,0.00501769,0.00336451,0.613205,,,0.00501769
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,307.515,1.04659,0,1.046,,,0.000588983
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,301.637,1.04738,0,1.046,,,0.001378
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,290.894,1.05913,0,1.069,,,-0.00987078
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,332.562,1.02639,0,1.023,,,0.00338917
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,330.705,1.02356,0,1.023,,,0.000563772
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,331.569,1.0222,0,1.023,,,-0.000795818
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,336.131,1.02352,0,1.023,,,0.000520863
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.484,1.02286,0,1.023,,,-0.000136207
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,318.638,1.01937,0,1.023,,,-0.00362538
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,318.174,1.04647,0,1.046,,,0.000465271
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,311.738,1.04706,0,1.046,,,0.00105541
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,346.063,1.02343,0,1.023,,,0.000428505
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,317.955,1.02567,0,1.023,,,0.00267303
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,277.76,1.13754,0,1.138,,,-0.000461576
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,324.688,1.0256,0,1.023,,,0.00260145
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,238.346,1.13745,0,1.138,,,-0.000547643
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,286.629,1.06162,0,1.069,,,-0.00737766
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
1_6-th Autocalled,221.928,-0.00333129,0.00336451,0.74668,,,-0.00333129
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,399.388,1.02215,0,1.023,,,-0.000849475
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,302.714,1.02482,0,1.023,,,0.00181681
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,304.775,1.02095,0,1.023,,,-0.00205311
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,294.231,1.10895,0,1.115,,,-0.00605204
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,341.393,1.02128,0,1.023,,,-0.00171617
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,327.637,1.02045,0,1.023,,,-0.00254677
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,300.545,1.02384,0,1.023,,,0.000836494
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,333.575,1.02311,0,1.023,,,0.000112768
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,322.795,1.07961,0,1.069,,,0.0106053
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_5-th Autocalled,286.585,1.12706,0,1.115,,,0.0120557
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_6-th Autocalled,182.243,1.09342,0,1.138,,,-0.0445815
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_3-th Autocalled,364.173,1.06113,0,1.069,,,-0.0078678
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,327.375,1.04283,0,1.046,,,-0.00316696
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_4-th Autocalled,292.133,1.09006,0,1.092,,,-0.00193583
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,321.889,1.02538,0,1.023,,,0.00237752
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,320.015,1.02194,0,1.023,,,-0.00106268
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_1-th Autocalled,345.78,1.02485,0,1.023,,,0.00184604
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
0_2-th Autocalled,356.167,1.04424,0,1.046,,,-0.00175507
0,297.22,0.577136,0.00138143,0.987724,,,-5.55112e-17
